corrida,precision 0,recall 0,fscore 0,precision 1,recall 1,fscore 1,precision macro,recall macro,fscore macro,precision weighted,recall weighted,fscore weighted
19,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
20,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
21,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
22,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
23,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
24,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
25,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
26,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
27,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
28,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
29,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
30,0.5976939226136739,0.510465819721718,0.5490553106651258,0.9695227466265142,0.9783497140922884,0.9739081851156302,0.7836083346200939,0.7444077669070032,0.7614817478903781,0.9475444521124462,0.9506767757484595,0.9487861213977352
