mh,clasificador,metric,value
WOA,KNN,presicion,0.9650959860383944
WOA,KNN,recall,0.983402489626556
WOA,KNN,f1-score,0.9741632413388138
WOA,KNN,presicion,0.9689695550351288
WOA,KNN,recall,0.981031416716064
WOA,KNN,f1-score,0.974963181148748
WOA,LightGBM,presicion,0.997043169722058
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9982238010657194
WOA,LightGBM,presicion,0.9958530805687204
WOA,LightGBM,recall,0.996443390634262
WOA,LightGBM,f1-score,0.996148148148148
WOA,LightGBM,presicion,0.997043169722058
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9982238010657194
WOA,LightGBM,presicion,0.9952802359882006
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9976345357776464
WOA,LightGBM,presicion,0.9958628841607564
WOA,LightGBM,recall,0.998814463544754
WOA,LightGBM,f1-score,0.9973364900858244
WOA,LightGBM,presicion,0.9970449172576832
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9985202722699024
WOA,LightGBM,presicion,0.9976331360946744
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9985193959135328
WOA,LightGBM,presicion,0.9970449172576832
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9985202722699024
WOA,LightGBM,presicion,0.9976331360946744
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9985193959135328
WOA,LightGBM,presicion,0.9952774498229044
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.997338065661047
WOA,LightGBM,presicion,0.9946902654867256
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.997043169722058
WOA,LightGBM,presicion,0.9952718676122932
WOA,LightGBM,recall,0.998221695317131
WOA,LightGBM,f1-score,0.9967445989937852
WOA,LightGBM,presicion,0.9958677685950412
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9979296066252588
WOA,LightGBM,presicion,0.9964559952746604
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.998224852071006
WOA,LightGBM,presicion,0.9976317347542925
WOA,LightGBM,recall,0.998814463544754
WOA,LightGBM,f1-score,0.998222748815166
WOA,LightGBM,presicion,0.9952690715552928
WOA,LightGBM,recall,0.997628927089508
WOA,LightGBM,f1-score,0.9964476021314388
WOA,LightGBM,presicion,0.9982195845697328
WOA,LightGBM,recall,0.997036158861885
WOA,LightGBM,f1-score,0.9976275207591934
WOA,LightGBM,presicion,0.9952802359882006
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9976345357776464
WOA,LightGBM,presicion,0.9970414201183432
WOA,LightGBM,recall,0.998814463544754
WOA,LightGBM,f1-score,0.9979271542789458
WOA,LightGBM,presicion,0.9976317347542925
WOA,LightGBM,recall,0.998814463544754
WOA,LightGBM,f1-score,0.998222748815166
WOA,LightGBM,presicion,0.9964497041420118
WOA,LightGBM,recall,0.998221695317131
WOA,LightGBM,f1-score,0.9973349126443588
WOA,LightGBM,presicion,0.99645390070922
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9979283811778632
WOA,LightGBM,presicion,0.9958677685950412
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9979296066252588
WOA,LightGBM,presicion,0.9970449172576832
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9985202722699024
WOA,LightGBM,presicion,0.9964559952746604
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.998224852071006
WOA,LightGBM,presicion,0.9958604376108812
WOA,LightGBM,recall,0.998221695317131
WOA,LightGBM,f1-score,0.9970396684428656
WOA,LightGBM,presicion,0.9970449172576832
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9985202722699024
WOA,LightGBM,presicion,0.99645390070922
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9979283811778632
WOA,LightGBM,presicion,0.9976331360946744
WOA,LightGBM,recall,0.999407231772377
WOA,LightGBM,f1-score,0.9985193959135328
WOA,LightGBM,presicion,0.9970449172576832
WOA,LightGBM,recall,1.0
WOA,LightGBM,f1-score,0.9985202722699024
WOA,LightGBM,presicion,0.9976317347542925
WOA,LightGBM,recall,0.998814463544754
WOA,LightGBM,f1-score,0.998222748815166
WOA,RandomForest,presicion,0.981903093987157
WOA,RandomForest,recall,0.997036158861885
WOA,RandomForest,f1-score,0.9894117647058824
WOA,RandomForest,presicion,0.9934445768772348
WOA,RandomForest,recall,0.98814463544754
WOA,RandomForest,f1-score,0.9907875185735512
WOA,RandomForest,presicion,0.9934406678592724
WOA,RandomForest,recall,0.9875518672199172
WOA,RandomForest,f1-score,0.990487514863258
WOA,RandomForest,presicion,0.9904818560380726
WOA,RandomForest,recall,0.986959098992294
WOA,RandomForest,f1-score,0.9887173396674585
WOA,RandomForest,presicion,0.984201287302516
WOA,RandomForest,recall,0.997036158861885
WOA,RandomForest,f1-score,0.9905771495877504
WOA,RandomForest,presicion,0.994671403197158
WOA,RandomForest,recall,0.995850622406639
WOA,RandomForest,f1-score,0.995260663507109
WOA,RandomForest,presicion,0.9790331974373908
WOA,RandomForest,recall,0.996443390634262
WOA,RandomForest,f1-score,0.9876615746180964
WOA,RandomForest,presicion,0.978349912229374
WOA,RandomForest,recall,0.991108476585655
WOA,RandomForest,f1-score,0.9846878680800942
WOA,RandomForest,presicion,0.9785258270458502
WOA,RandomForest,recall,0.999407231772377
WOA,RandomForest,f1-score,0.9888563049853372
WOA,RandomForest,presicion,0.9790209790209792
WOA,RandomForest,recall,0.995850622406639
WOA,RandomForest,f1-score,0.9873640905083748
WOA,RandomForest,presicion,0.9722382880277616
WOA,RandomForest,recall,0.996443390634262
WOA,RandomForest,f1-score,0.984192037470726
WOA,RandomForest,presicion,0.9761627906976744
WOA,RandomForest,recall,0.995257854179016
WOA,RandomForest,f1-score,0.9856178456119752
WOA,RandomForest,presicion,0.9767576990122022
WOA,RandomForest,recall,0.996443390634262
WOA,RandomForest,f1-score,0.9865023474178404
WOA,RandomForest,presicion,0.9744927536231884
WOA,RandomForest,recall,0.996443390634262
WOA,RandomForest,f1-score,0.985345838218054
WOA,RandomForest,presicion,0.9767846778874056
WOA,RandomForest,recall,0.997628927089508
WOA,RandomForest,f1-score,0.9870967741935484
WOA,RandomForest,presicion,0.9824868651488616
WOA,RandomForest,recall,0.997628927089508
WOA,RandomForest,f1-score,0.99
WOA,RandomForest,presicion,0.9801980198019802
WOA,RandomForest,recall,0.997628927089508
WOA,RandomForest,f1-score,0.9888366627497064
WOA,RandomForest,presicion,0.9911608721272834
WOA,RandomForest,recall,0.997036158861885
WOA,RandomForest,f1-score,0.9940898345153664
WOA,RandomForest,presicion,0.980140186915888
WOA,RandomForest,recall,0.994665085951393
WOA,RandomForest,f1-score,0.9873492203589292
WOA,RandomForest,presicion,0.974477958236659
WOA,RandomForest,recall,0.995850622406639
WOA,RandomForest,f1-score,0.9850483729111698
WOA,RandomForest,presicion,0.9767441860465116
WOA,RandomForest,recall,0.995850622406639
WOA,RandomForest,f1-score,0.9862048723216906
WOA,RandomForest,presicion,0.9818075117370892
WOA,RandomForest,recall,0.991701244813278
WOA,RandomForest,f1-score,0.986729578295488
WOA,RandomForest,presicion,0.9773387565368972
WOA,RandomForest,recall,0.997036158861885
WOA,RandomForest,f1-score,0.9870892018779344
WOA,RandomForest,presicion,0.9790331974373908
WOA,RandomForest,recall,0.996443390634262
WOA,RandomForest,f1-score,0.9876615746180964
WOA,RandomForest,presicion,0.994026284348865
WOA,RandomForest,recall,0.9863663307646712
WOA,RandomForest,f1-score,0.9901814936030944
WOA,RandomForest,presicion,0.9750580046403712
WOA,RandomForest,recall,0.996443390634262
WOA,RandomForest,f1-score,0.9856347112283788
WOA,RandomForest,presicion,0.981903093987157
WOA,RandomForest,recall,0.997036158861885
WOA,RandomForest,f1-score,0.9894117647058824
WOA,RandomForest,presicion,0.9762042948345908
WOA,RandomForest,recall,0.997036158861885
WOA,RandomForest,f1-score,0.9865102639296188
WOA,RandomForest,presicion,0.9830210772833724
WOA,RandomForest,recall,0.995257854179016
WOA,RandomForest,f1-score,0.9891016200294552
WOA,RandomForest,presicion,0.9869976359338062
WOA,RandomForest,recall,0.989922940130409
WOA,RandomForest,f1-score,0.9884581237052382
WOA,RandomForest,presicion,0.9899408284023667
WOA,RandomForest,recall,0.991701244813278
WOA,RandomForest,f1-score,0.9908202546639028
